	sourcepage	rebuttalpage
14986	http://www.ecowatch.com/latin-american-doctors-suggest-monsanto-linked-larvicide-cause-of-micr-1882172860.html	https://www.geneticliteracyproject.org/2016/03/28/activists-behind-zika-virus-conspiracy-theories-argentine-pesticide-birth-defect-scare/
14987	http://www.naturalnews.com/052943_Zika_virus_hoax_larvacide_chemical_GM_mosquitoes.html	https://www.geneticliteracyproject.org/2016/03/28/activists-behind-zika-virus-conspiracy-theories-argentine-pesticide-birth-defect-scare/
14988	http://www.popularmechanics.com/technology/infrastructure/a21016/is-this-gliding-electric-bus-the-future-of-public-transport/	http://www.popularmechanics.com/technology/infrastructure/a22203/transit-elevated-bus-scam/
14989	http://www.popularmechanics.com/technology/infrastructure/a22171/chinese-straddling-bus-full-size/	http://www.popularmechanics.com/technology/infrastructure/a22203/transit-elevated-bus-scam/
14990	http://www.chicagotribune.com/classified/automotive/ct-giant-bus-drives-over-cars-china-20160805-story.html	http://www.popularmechanics.com/technology/infrastructure/a22203/transit-elevated-bus-scam/
14991	http://www.vox.com/2016/8/5/12371012/transit-elevated-bus-china	http://www.popularmechanics.com/technology/infrastructure/a22203/transit-elevated-bus-scam/
14992	http://www.telegraph.co.uk/technology/2016/05/26/coming-soon-buses-that-drive-over-cars/	http://www.popularmechanics.com/technology/infrastructure/a22203/transit-elevated-bus-scam/
14993	https://www.rt.com/viral/354431-bus-china-tech-traffic/	http://www.popularmechanics.com/technology/infrastructure/a22203/transit-elevated-bus-scam/
14994	http://www.dailymail.co.uk/sciencetech/article-3720789/China-s-radical-elevated-bus-drives-cars-takes-test-drive.html	http://www.popularmechanics.com/technology/infrastructure/a22203/transit-elevated-bus-scam/
14996	http://www.news.com.au/technology/innovation/motoring/china-tests-its-innovative-and-futuristic-transit-elevated-bus/news-story/9b14c416810aa73e67a48cfdcdd45cac	http://www.popularmechanics.com/technology/infrastructure/a22203/transit-elevated-bus-scam/
14997	http://money.cnn.com/2016/08/03/technology/elevated-bus-china-road-test/	http://www.popularmechanics.com/technology/infrastructure/a22203/transit-elevated-bus-scam/
14998	http://mentalfloss.com/uk/technology/45484/china-is-testing-a-bus-that-drives-over-cars	http://www.popularmechanics.com/technology/infrastructure/a22203/transit-elevated-bus-scam/
14999	http://timesofindia.indiatimes.com/india/Chinas-straddling-bus-trial-catches-PMs-eye/articleshow/53580497.cms	http://www.popularmechanics.com/technology/infrastructure/a22203/transit-elevated-bus-scam/
15000	http://www.technobuffalo.com/2016/08/07/elevated-bus-china-video-photos-test/	http://www.popularmechanics.com/technology/infrastructure/a22203/transit-elevated-bus-scam/
15001	http://www.boredpanda.com/elevated-bus-beijing-china/	http://www.popularmechanics.com/technology/infrastructure/a22203/transit-elevated-bus-scam/
15002	http://www.bbc.com/news/world-asia-china-36961433	http://www.popularmechanics.com/technology/infrastructure/a22203/transit-elevated-bus-scam/
15005	http://www.popularmechanics.com/technology/infrastructure/a21016/is-this-gliding-electric-bus-the-future-of-public-transport/	http://humantransit.org/2016/08/26616.html
15006	http://www.popularmechanics.com/technology/infrastructure/a22171/chinese-straddling-bus-full-size/	http://humantransit.org/2016/08/26616.html
15007	http://www.chicagotribune.com/classified/automotive/ct-giant-bus-drives-over-cars-china-20160805-story.html	http://humantransit.org/2016/08/26616.html
15008	http://www.vox.com/2016/8/5/12371012/transit-elevated-bus-china	http://humantransit.org/2016/08/26616.html
15009	http://www.telegraph.co.uk/technology/2016/05/26/coming-soon-buses-that-drive-over-cars/	http://humantransit.org/2016/08/26616.html
15010	https://www.rt.com/viral/354431-bus-china-tech-traffic/	http://humantransit.org/2016/08/26616.html
15011	http://www.dailymail.co.uk/sciencetech/article-3720789/China-s-radical-elevated-bus-drives-cars-takes-test-drive.html	http://humantransit.org/2016/08/26616.html
15013	http://www.news.com.au/technology/innovation/motoring/china-tests-its-innovative-and-futuristic-transit-elevated-bus/news-story/9b14c416810aa73e67a48cfdcdd45cac	http://humantransit.org/2016/08/26616.html
15014	http://money.cnn.com/2016/08/03/technology/elevated-bus-china-road-test/	http://humantransit.org/2016/08/26616.html
15015	http://mentalfloss.com/uk/technology/45484/china-is-testing-a-bus-that-drives-over-cars	http://humantransit.org/2016/08/26616.html
15016	http://timesofindia.indiatimes.com/india/Chinas-straddling-bus-trial-catches-PMs-eye/articleshow/53580497.cms	http://humantransit.org/2016/08/26616.html
15017	http://www.technobuffalo.com/2016/08/07/elevated-bus-china-video-photos-test/	http://humantransit.org/2016/08/26616.html
15018	http://www.boredpanda.com/elevated-bus-beijing-china/	http://humantransit.org/2016/08/26616.html
15019	http://www.bbc.com/news/world-asia-china-36961433	http://humantransit.org/2016/08/26616.html
15022	http://www.pbs.org/wgbh/frontline/announcement/jan-19-frontline-and-the-new-york-times-investigate-supplements-and-safety/	http://articles.mercola.com/sites/articles/archive/2016/02/01/pbs-frontline-vitamins-supplements.aspx#_edn8
15023	http://articles.mercola.com/sites/articles/archive/2016/02/01/pbs-frontline-vitamins-supplements.aspx#_edn8	http://www.pbs.org/ombudsman/blogs/ombudsman/2016/02/04/no-compliments-for-supplements/
15024	http://www.pbs.org/ombudsman/blogs/ombudsman/2016/02/04/no-compliments-for-supplements/	http://articles.mercola.com/sites/articles/archive/2016/02/22/pbs-dietary-supplements.aspx
15025	http://www.cbc.ca/news/health/marketplace-vitamins-supplements-claims-1.3312957	http://www.cbc.ca/news/health/marketplace-vitamins-protein-powders-lab-testing-1.3412760
15026	http://www.cbc.ca/mediacentre/this-week-cbc-news-marketplace-and-fifth-estate-blow-the-lid-off-the-billion-dollar-vitamins-and-sup.html	http://www.cbc.ca/news/health/marketplace-vitamins-protein-powders-lab-testing-1.3412760
15027	http://www.consumerreports.org/vitamins-supplements/supplements-can-make-you-sick/	http://articles.mercola.com/sites/articles/archive/2016/08/09/consumer-reports-attacks-supplements.aspx
15029	http://www.abc.net.au/news/2016-08-10/australian-bureau-of-statistics-says-census-website-hacked/7712216	http://www.itwire.com/open-sauce/74230-census-2016-no-sign-of-any-ddos-attack.html
15030	http://www.zdnet.com/article/census-2016-site-falls-to-ddos-attack/	http://www.itwire.com/open-sauce/74230-census-2016-no-sign-of-any-ddos-attack.html
15031	http://www.cnet.com/au/news/the-census-wasnt-hacked-but-the-abs-still-has-a-problem/	http://www.itwire.com/open-sauce/74230-census-2016-no-sign-of-any-ddos-attack.html
15032	http://thevine.com.au/news/census-website-crashed-malicious-attack/	http://www.itwire.com/open-sauce/74230-census-2016-no-sign-of-any-ddos-attack.html
15034	http://christiantimesnewspaper.com/breaking-murdered-dnc-staffer-was-wikileaks-source-assange-admits-in-interview/	https://www.rt.com/usa/355361-murdered-dnc-staffer-assange/
15035	http://www.telegraph.co.uk/news/health/news/11689799/Revealed-How-to-lose-weight-drink-plenty-of-red-wine.html	http://www.nhs.uk/news/2015/06June/Pages/Drinking-plenty-of-red-wine-wont-help-you-lose-weight.aspx
15036	http://www.forbes.com/sites/louiscolumbus/2016/08/13/10-factors-fueling-the-rise-of-marketingtechnologists/#6ab336777653	http://www.forbes.com/sites/alexknapp/2012/03/21/ray-kurzweil-defends-his-2009-predictions/#1371eddd7a11
15037	http://theness.com/neurologicablog/index.php/does-race-exist/	https://debunkingdenialism.com/2016/07/23/genetic-clusters-racial-medicine-and-fishes/
15038	http://www.lemonde.fr/planete/article/2016/07/04/criminel-greenpeace_4962972_3244.html	http://imposteurs.over-blog.com/2016/07/riz-dore-greenpeace-accusee-par-les-nobel-stephane-foucart-prononce-un-non-lieu.html
15039	http://www.britishhomeopathic.org/bha-charity/how-we-can-help/conditions-a-z/when-orthodox-medicine-has-nothing-more-to-offer/	http://edzardernst.com/2016/07/when-orthodox-medicine-has-nothing-more-to-offer/
15040	http://time.com/4383611/acupuncture-alternative-medicine-pain/	http://theness.com/neurologicablog/index.php/time-gets-it-wrong-on-acupuncture/
15041	http://time.com/money/4449990/next-president-should-forgive-all-student-loans/	http://www.slate.com/blogs/moneybox/2016/08/15/mass_student_loan_forgiveness_is_a_terrible_idea.html
15042	http://goop.com/	http://rationalwiki.org/wiki/Gwyneth_Paltrow
15043	http://www.wired.com/2012/08/ff_apocalypsenot/	https://grist.org/climate-energy/apocalypse-or-bust-how-wireds-climate-optimism-doesnt-add-up/
15044	http://www.paulgraham.com/growth.html	https://medium.com/@yangterrence/when-growth-is-a-bullshit-metric-6d2a9c28cdd#.uax0f54fu
15045	http://www.thesleuthjournal.com/new-study-finds-organic-diet-one-week-drops-pesticide-levels-90-percent-adults/	https://www.sciencebasedmedicine.org/no-health-benefits-from-organic-food/
15046	http://www.thesleuthjournal.com/new-study-finds-organic-diet-one-week-drops-pesticide-levels-90-percent-adults/	https://www.sciencebasedmedicine.org/glyphosate-the-new-bogeyman/
15047	http://www.chemtrailsprojectuk.com/	http://science.howstuffworks.com/transport/flight/modern/what-are-chemtrails.htm
15048	http://www.theatlantic.com/science/archive/2016/08/sexism-in-the-stars/496037/	https://whyevolutionistrue.wordpress.com/2016/08/17/are-the-constellations-sexist-the-atlantic-goes-the-way-of-salon-grania-responds/
15049	http://www.modernalternativehealth.com/2016/08/19/five-reasons-measles-is-better-than-autism/	https://thelogicofscience.com/2016/08/23/measles-is-not-better-than-autism-debunking-anti-vaccine-arguments/
15050	http://www.smh.com.au/lifestyle/life-and-relationships/careers-and-money/how-to-help-boys-do-better-at-school-stop-giving-them-a-legup-in-the-outside-world-20160811-gqqhyj	http://quillette.com/2016/08/17/daily-lifes-boy-bashing-clickbait-reaches-new-low/
15051	http://www.diariocronica.com.ar/94020-el-chef-jamie-oliver-gana-demanda-contra-mcdonalds.html	http://charlatanes.blogspot.com/2013/11/jaime-oliver-vs-mcdonalds.html
15052	http://qz.com/765879/23andme-has-a-race-problem-when-it-comes-to-ancestry-reports-for-non-whites/	http://www.unz.com/gnxp/response-to-euny-hongs-critique-of-23andme/
15053	http://www.heraldph.com/2016/06/must-watch-video-scandal-ni-justice.html	http://news.abs-cbn.com/news/08/20/16/de-lima-denies-starring-in-sex-video-says-ex-driver-under-threat
15054	http://www.thinktwice.com/mmr.htm	https://www.healthychildren.org/English/safety-prevention/immunizations/Pages/Vaccine-Studies-Examine-the-Evidence.aspx
15055	http://althealthworks.com/10640/a-blatant-display-of-unscientific-propaganda-cornell-student-exposes-gmo-propaganda-in-scathing-new-letter/	https://www.facebook.com/groups/FAFDL/permalink/1821072851455688/
15057	http://www.americanscientist.org/blog/pub/stop-using-the-word-pseudoscience	http://theness.com/neurologicablog/index.php/in-defense-of-pseudoscience/
15058	http://www.americanscientist.org/blog/pub/stop-using-the-word-pseudoscience	https://platofootnote.wordpress.com/2016/09/06/should-we-stop-using-the-term-pseudoscience/
15059	http://www.dailymox.com/colorado-mcdonalds-offers-first-marijuana-friendly-smoking-section/	http://www.snopes.com/mcdonalds-marijuana-smoking-pods/
15060	http://www.thespiritwhispers.com/2016/06/because-of-lack-of-male-iceland-gives.html	http://grapevine.is/news/2016/07/01/no-the-government-will-not-pay-you-to-marry-an-icelander/
15061	http://www.molonlabemedia.com/2016/09/15/iceland-pay-5000-marry-icelandic-women/#	http://grapevine.is/news/2016/07/01/no-the-government-will-not-pay-you-to-marry-an-icelander/
15062	https://www.ipobgovernment.org/ipob1/4578-2/	http://grapevine.is/news/2016/07/01/no-the-government-will-not-pay-you-to-marry-an-icelander/
15063	http://www.nairaland.com/3351507/iceland-pay-immigrants-5000-per	http://grapevine.is/news/2016/07/01/no-the-government-will-not-pay-you-to-marry-an-icelander/
15064	http://sundayadelajablog.com/due-insufficient-men-iceland-will-pay-5000-per-month-immigrants-marry-icelandic-women/	http://grapevine.is/news/2016/07/01/no-the-government-will-not-pay-you-to-marry-an-icelander/
15065	http://www.thespiritwhispers.com/2016/06/because-of-lack-of-male-iceland-gives.html	http://icelandmonitor.mbl.is/news/news/2016/07/15/dozens_believe_get_paid_to_marry_icelandic_women_ho/
15066	http://www.molonlabemedia.com/2016/09/15/iceland-pay-5000-marry-icelandic-women/#	http://icelandmonitor.mbl.is/news/news/2016/07/15/dozens_believe_get_paid_to_marry_icelandic_women_ho/
15067	https://www.ipobgovernment.org/ipob1/4578-2/	http://icelandmonitor.mbl.is/news/news/2016/07/15/dozens_believe_get_paid_to_marry_icelandic_women_ho/
15068	http://www.nairaland.com/3351507/iceland-pay-immigrants-5000-per	http://icelandmonitor.mbl.is/news/news/2016/07/15/dozens_believe_get_paid_to_marry_icelandic_women_ho/
15069	http://sundayadelajablog.com/due-insufficient-men-iceland-will-pay-5000-per-month-immigrants-marry-icelandic-women/	http://icelandmonitor.mbl.is/news/news/2016/07/15/dozens_believe_get_paid_to_marry_icelandic_women_ho/
15070	http://www.thespiritwhispers.com/2016/06/because-of-lack-of-male-iceland-gives.html	http://icelandreview.com/news/2016/07/15/no-money-marrying-icelandic-maiden?language=en
15071	http://www.molonlabemedia.com/2016/09/15/iceland-pay-5000-marry-icelandic-women/#	http://icelandreview.com/news/2016/07/15/no-money-marrying-icelandic-maiden?language=en
15072	https://www.ipobgovernment.org/ipob1/4578-2/	http://icelandreview.com/news/2016/07/15/no-money-marrying-icelandic-maiden?language=en
15073	http://www.nairaland.com/3351507/iceland-pay-immigrants-5000-per	http://icelandreview.com/news/2016/07/15/no-money-marrying-icelandic-maiden?language=en
15074	http://sundayadelajablog.com/due-insufficient-men-iceland-will-pay-5000-per-month-immigrants-marry-icelandic-women/	http://icelandreview.com/news/2016/07/15/no-money-marrying-icelandic-maiden?language=en
15075	http://www.slate.com/blogs/xx_factor/2016/09/14/why_do_we_idolize_chimps_when_we_could_be_imitating_feminist_bonobos.html	https://whyevolutionistrue.wordpress.com/2016/09/16/slate-author-suggests-that-we-stop-idolizing-chimps-and-model-our-society-on-bonobos/
15077	http://rationalwiki.org/wiki/Gamergate	https://medium.com/@infiltrator7n/a-point-by-point-analysis-of-rational-wiki-s-list-of-gamergate-s-claims-part-1-2249404f6a97#.ipknbvaiq
15078	http://rationalwiki.org/wiki/List_of_Gamergate_claims	https://medium.com/@infiltrator7n/a-point-by-point-analysis-of-rational-wiki-s-list-of-gamergate-s-claims-part-1-2249404f6a97#.au05vtuq3
15079	http://www.vox.com/2016/8/31/12721206/eastern-us-30-percent-renewables	http://www.biodiversivist.com/2016/09/david-roberts-on-latest-nrel-30-wind.html
15081	http://www.spring.st/star-sign-changed	http://gizmodo.com/no-nasa-did-not-just-change-your-zodiac-sign-1786737547
15088	http://baltimoregazette.com/atlanta-officer-kills-black-woman-following-breastfeeding-argument/	http://www.11alive.com/features/trending-today/fake-atlanta-officer-did-not-kill-latoya-smith/324726798
15089	https://www.amazon.com/Cicret-Bracelet-Turns-Your-Screen/product-reviews/B00SZT6I3G/ref=cm_cr_arp_d_hist_5?filterByStar=five_star&pageNumber=1	http://www.itbusiness.ca/news/the-cicret-is-out-this-futuristic-bracelet-doesnt-exist/52677
15090	https://cicret.com/wordpress/	http://www.itbusiness.ca/news/the-cicret-is-out-this-futuristic-bracelet-doesnt-exist/52677
15097	https://www.facebook.com/CicretOfficial/	http://www.itbusiness.ca/news/the-cicret-is-out-this-futuristic-bracelet-doesnt-exist/52677
15107	https://www.amazon.com/Cicret-Bracelet-Turns-Your-Screen/product-reviews/B00SZT6I3G/ref=cm_cr_arp_d_hist_5?filterByStar=five_star&pageNumber=1	http://www.snopes.com/photos/technology/cicret.asp
15108	https://cicret.com/wordpress/	http://www.snopes.com/photos/technology/cicret.asp
